Date,Close
5/26/2017 16:00:00,90.74
5/30/2017 16:00:00,90.57
5/31/2017 16:00:00,91.86
6/1/2017 16:00:00,93.44
6/2/2017 16:00:00,97.53
6/5/2017 16:00:00,97.48
6/6/2017 16:00:00,98.61
6/7/2017 16:00:00,96.99
6/8/2017 16:00:00,98.84
6/9/2017 16:00:00,91.45
6/12/2017 16:00:00,88.89
6/13/2017 16:00:00,86.93
6/14/2017 16:00:00,85.36
6/15/2017 16:00:00,85.48
6/16/2017 16:00:00,86.93
6/19/2017 16:00:00,90.56
6/20/2017 16:00:00,88.94
6/21/2017 16:00:00,91.25
6/22/2017 16:00:00,91.37
6/23/2017 16:00:00,94.48
6/26/2017 16:00:00,92.04
6/27/2017 16:00:00,87.04
6/28/2017 16:00:00,89.52
6/29/2017 16:00:00,86.4
6/30/2017 16:00:00,86.9
7/3/2017 16:00:00,86
7/5/2017 16:00:00,88.11
7/6/2017 16:00:00,86.21
7/7/2017 16:00:00,88.99
7/10/2017 16:00:00,90.99
7/11/2017 16:00:00,91.29
7/12/2017 16:00:00,94.68
7/13/2017 16:00:00,93.02
7/14/2017 16:00:00,92.41
7/17/2017 16:00:00,90.49
7/18/2017 16:00:00,93.18
7/19/2017 16:00:00,91.9
7/20/2017 16:00:00,90.87
7/21/2017 16:00:00,89.42
7/24/2017 16:00:00,93.61
7/25/2017 16:00:00,92.16
7/26/2017 16:00:00,93.92
7/27/2017 16:00:00,90.43
7/28/2017 16:00:00,92.98
7/31/2017 16:00:00,92.37
8/1/2017 16:00:00,104.08
8/2/2017 16:00:00,98.35
8/3/2017 16:00:00,97.16
8/4/2017 16:00:00,96.28
8/7/2017 16:00:00,97.79
8/8/2017 16:00:00,96.51
8/9/2017 16:00:00,95.19
8/10/2017 16:00:00,88.4
8/11/2017 16:00:00,91.71
8/14/2017 16:00:00,94.06
8/15/2017 16:00:00,93.15
8/16/2017 16:00:00,94.61
8/17/2017 16:00:00,93.5
8/18/2017 16:00:00,94.58
8/21/2017 16:00:00,96.27
8/22/2017 16:00:00,98.61
8/23/2017 16:00:00,102.46
8/24/2017 16:00:00,106.53
8/25/2017 16:00:00,103.74
8/28/2017 16:00:00,103.79
8/29/2017 16:00:00,104.37
8/30/2017 16:00:00,108.44
8/31/2017 16:00:00,110.92
9/1/2017 16:00:00,110.86
9/5/2017 16:00:00,110.67
9/6/2017 16:00:00,110.22
9/7/2017 16:00:00,113.46
9/8/2017 16:00:00,113.61
9/11/2017 16:00:00,117.99
9/12/2017 16:00:00,120.5
9/13/2017 16:00:00,119.21
9/14/2017 16:00:00,120.2
9/15/2017 16:00:00,120.26
9/18/2017 16:00:00,122.42
9/19/2017 16:00:00,122.94
9/20/2017 16:00:00,119.29
9/21/2017 16:00:00,120.15
9/22/2017 16:00:00,120.27
9/25/2017 16:00:00,114.47
9/26/2017 16:00:00,113.38
9/27/2017 16:00:00,117.4
9/28/2017 16:00:00,116.45
9/29/2017 16:00:00,116.49
10/2/2017 16:00:00,119
10/3/2017 16:00:00,116.81
10/4/2017 16:00:00,103.3
10/5/2017 16:00:00,100.43
10/6/2017 16:00:00,97.92
10/9/2017 16:00:00,97.38
10/10/2017 16:00:00,92.57
10/11/2017 16:00:00,95.02
10/12/2017 16:00:00,94.36
10/13/2017 16:00:00,94.22
10/16/2017 16:00:00,96.98
10/17/2017 16:00:00,96.21
10/18/2017 16:00:00,98.93
10/19/2017 16:00:00,98.25
10/20/2017 16:00:00,102.1
10/23/2017 16:00:00,102.91
10/24/2017 16:00:00,106.41
10/25/2017 16:00:00,102.99
10/26/2017 16:00:00,104.11
10/27/2017 16:00:00,107.27
10/30/2017 16:00:00,109.36
10/31/2017 16:00:00,99.49
11/1/2017 16:00:00,96.2
11/2/2017 16:00:00,99.89
11/3/2017 16:00:00,98.71
11/6/2017 16:00:00,99.84
11/7/2017 16:00:00,99.71
11/8/2017 16:00:00,99.4
11/9/2017 16:00:00,97.03
11/10/2017 16:00:00,100.01
11/13/2017 16:00:00,98.77
11/14/2017 16:00:00,98.97
11/15/2017 16:00:00,98.04
11/16/2017 16:00:00,103.89
11/17/2017 16:00:00,104.89
11/20/2017 16:00:00,108.56
11/21/2017 16:00:00,110.17
11/22/2017 16:00:00,110.41
11/24/2017 13:00:00,111.81
11/27/2017 16:00:00,113.36
11/28/2017 16:00:00,112.09
11/29/2017 16:00:00,103.67
11/30/2017 16:00:00,103.82
12/1/2017 16:00:00,103.27
12/4/2017 16:00:00,96.62
12/5/2017 16:00:00,95.28
12/6/2017 16:00:00,95.77
12/7/2017 16:00:00,99.79
12/8/2017 16:00:00,100.77
12/11/2017 16:00:00,104.11
12/12/2017 16:00:00,101.4
12/13/2017 16:00:00,103.21
12/14/2017 16:00:00,103.23
12/15/2017 16:00:00,105.22
12/18/2017 16:00:00,107.62
12/19/2017 16:00:00,105.73
12/20/2017 16:00:00,105.24
12/21/2017 16:00:00,104.8
12/22/2017 16:00:00,103.86
12/26/2017 16:00:00,104.84
12/27/2017 16:00:00,104.5
12/28/2017 16:00:00,102.39
12/29/2017 16:00:00,101
1/2/2018 16:00:00,105.49
1/3/2018 16:00:00,107.75
1/4/2018 16:00:00,109.95
1/5/2018 16:00:00,110.58
1/8/2018 16:00:00,112.35
1/9/2018 16:00:00,110.73
1/10/2018 16:00:00,111
1/11/2018 16:00:00,111.13
1/12/2018 16:00:00,112.8
1/16/2018 16:00:00,111.92
1/17/2018 16:00:00,114.91
1/18/2018 16:00:00,114.8
1/19/2018 16:00:00,115.48
1/22/2018 16:00:00,119.43
1/23/2018 16:00:00,118.69
1/24/2018 16:00:00,119.67
1/25/2018 16:00:00,124.9
1/26/2018 16:00:00,129.07
1/29/2018 16:00:00,127.3
1/30/2018 16:00:00,124.21
1/31/2018 16:00:00,127.92
2/1/2018 16:00:00,126.28
2/2/2018 16:00:00,125.12
2/5/2018 16:00:00,118.3
2/6/2018 16:00:00,122.14
2/7/2018 16:00:00,123.34
2/8/2018 16:00:00,118.51
2/9/2018 16:00:00,119.55
2/12/2018 16:00:00,127.94
2/13/2018 16:00:00,126.06
2/14/2018 16:00:00,137.56
2/15/2018 16:00:00,137.95
2/16/2018 16:00:00,137.53
2/20/2018 16:00:00,142.78
2/21/2018 16:00:00,132.9
2/22/2018 16:00:00,134.18
2/23/2018 16:00:00,137
2/26/2018 16:00:00,136.27
2/27/2018 16:00:00,137.66
2/28/2018 16:00:00,138.21
3/1/2018 16:00:00,136.85
3/2/2018 16:00:00,136.75
3/5/2018 16:00:00,139.29
3/6/2018 16:00:00,141.51
3/7/2018 16:00:00,143.68
3/8/2018 16:00:00,147.41
3/9/2018 16:00:00,149.16
3/12/2018 16:00:00,148.15
3/13/2018 16:00:00,145.32
3/14/2018 16:00:00,146.25
3/15/2018 16:00:00,147.41
3/16/2018 16:00:00,147.22
3/19/2018 16:00:00,145.62
3/20/2018 16:00:00,153.11
3/21/2018 16:00:00,149.4
3/22/2018 16:00:00,145.45
3/23/2018 16:00:00,141.66
3/26/2018 16:00:00,136.72
3/27/2018 16:00:00,128.82
3/28/2018 16:00:00,121.6
3/29/2018 16:00:00,124.59
4/2/2018 16:00:00,122.08
4/3/2018 16:00:00,119.37
4/4/2018 16:00:00,120.67
4/5/2018 16:00:00,120.14
4/6/2018 16:00:00,117.42
4/9/2018 16:00:00,118.95
4/10/2018 16:00:00,122.87
4/11/2018 16:00:00,119.53
4/12/2018 16:00:00,120.75
4/13/2018 16:00:00,117.51
4/16/2018 16:00:00,116.94
4/17/2018 16:00:00,125.96
4/18/2018 16:00:00,127.56
4/19/2018 16:00:00,126.67
4/20/2018 16:00:00,126.79
4/23/2018 16:00:00,122.91
4/24/2018 16:00:00,123.14
4/25/2018 16:00:00,120.02
4/26/2018 16:00:00,124.15
4/27/2018 16:00:00,126.62
4/30/2018 16:00:00,133.63
5/1/2018 16:00:00,127.68
5/2/2018 16:00:00,124.81
5/3/2018 16:00:00,135.17
5/4/2018 16:00:00,136.13
5/7/2018 16:00:00,138.56
5/8/2018 16:00:00,143.31
5/9/2018 16:00:00,146.1
5/10/2018 16:00:00,146.23
5/11/2018 16:00:00,144.47
5/14/2018 16:00:00,142.64
5/15/2018 16:00:00,142.5
5/16/2018 16:00:00,142.28
5/17/2018 16:00:00,146.1
5/18/2018 16:00:00,147.06
5/21/2018 16:00:00,144.51
5/22/2018 16:00:00,138.75
5/23/2018 16:00:00,140.83
5/24/2018 16:00:00,143.05
5/25/2018 16:00:00,143.64
5/29/2018 16:00:00,143.29
5/30/2018 16:00:00,145.84
5/31/2018 16:00:00,145.84
6/1/2018 16:00:00,150.8
6/4/2018 16:00:00,156.91
6/5/2018 16:00:00,161.06
6/6/2018 16:00:00,165.36
6/7/2018 16:00:00,161.26
6/8/2018 16:00:00,162.81
6/11/2018 16:00:00,160.24
6/12/2018 16:00:00,165.24
6/13/2018 16:00:00,165.09
6/14/2018 16:00:00,167.94
6/15/2018 16:00:00,168.44
6/18/2018 16:00:00,172.84
6/19/2018 16:00:00,170.61
6/20/2018 16:00:00,172.25
6/21/2018 16:00:00,164.54
6/22/2018 16:00:00,162.53
6/25/2018 16:00:00,153.21
6/26/2018 16:00:00,155.01
6/27/2018 16:00:00,144.7
6/28/2018 16:00:00,146.55
6/29/2018 16:00:00,145.89
7/2/2018 16:00:00,149.42
7/3/2018 13:00:00,150.5
7/5/2018 16:00:00,152.68
7/6/2018 16:00:00,156.81
7/9/2018 16:00:00,158.45
7/10/2018 16:00:00,158.98
7/11/2018 16:00:00,160.98
7/12/2018 16:00:00,167.5
7/13/2018 16:00:00,166.18
7/16/2018 16:00:00,165.35
7/17/2018 16:00:00,169
7/18/2018 16:00:00,170.48
7/19/2018 16:00:00,171.75
7/20/2018 16:00:00,171.75
7/23/2018 16:00:00,173.26
7/24/2018 16:00:00,168.34
7/25/2018 16:00:00,173.78
7/26/2018 16:00:00,170.29
7/27/2018 16:00:00,160.15
7/30/2018 16:00:00,148.08
7/31/2018 16:00:00,138.21
8/1/2018 16:00:00,136.36
8/2/2018 16:00:00,143.92
8/3/2018 16:00:00,141.87
8/6/2018 16:00:00,142.04
8/7/2018 16:00:00,141.68
8/8/2018 16:00:00,142.7
8/9/2018 16:00:00,146.44
8/10/2018 16:00:00,149.22
8/13/2018 16:00:00,142.87
8/14/2018 16:00:00,144.38
8/15/2018 16:00:00,138.92
8/16/2018 16:00:00,139.16
8/17/2018 16:00:00,137.19
8/20/2018 16:00:00,135.97
8/21/2018 16:00:00,133.44
8/22/2018 16:00:00,137.63
8/23/2018 16:00:00,137.49
8/24/2018 16:00:00,140.58
8/27/2018 16:00:00,144.04
8/28/2018 16:00:00,145
8/29/2018 16:00:00,145.15
8/30/2018 16:00:00,144.81
8/31/2018 16:00:00,145.67
9/4/2018 16:00:00,146.34
9/5/2018 16:00:00,139.97
9/6/2018 16:00:00,134.13
9/7/2018 16:00:00,140.64
9/10/2018 16:00:00,142.13
9/11/2018 16:00:00,147.76
9/12/2018 16:00:00,153.13
9/13/2018 16:00:00,155.5
9/14/2018 16:00:00,154.77
9/17/2018 16:00:00,153.63
9/18/2018 16:00:00,162.28
9/19/2018 16:00:00,164.6
9/20/2018 16:00:00,167.17
9/21/2018 16:00:00,161.52
9/24/2018 16:00:00,162.18
9/25/2018 16:00:00,161.11
9/26/2018 16:00:00,162
9/27/2018 16:00:00,164.45
9/28/2018 16:00:00,164.46
10/1/2018 16:00:00,163.42
10/2/2018 16:00:00,156.6
10/3/2018 16:00:00,160.2
10/4/2018 16:00:00,148.91
10/5/2018 16:00:00,145.6
10/8/2018 16:00:00,140.49
10/9/2018 16:00:00,140.22
10/10/2018 16:00:00,130.1
10/11/2018 16:00:00,128.39
10/12/2018 16:00:00,135.2
10/15/2018 16:00:00,135.7
10/16/2018 16:00:00,145.83
10/17/2018 16:00:00,137.37
10/18/2018 16:00:00,134.78
10/19/2018 16:00:00,127.07
10/22/2018 16:00:00,134.37
10/23/2018 16:00:00,132.16
10/24/2018 16:00:00,122.27
10/25/2018 16:00:00,136.99
10/26/2018 16:00:00,132.95
10/29/2018 16:00:00,128.5
10/30/2018 16:00:00,129.14
10/31/2018 16:00:00,138.15
11/1/2018 16:00:00,144.35
11/2/2018 16:00:00,145.55
11/5/2018 16:00:00,141.03
11/6/2018 16:00:00,140.93
11/7/2018 16:00:00,148.19
11/8/2018 16:00:00,149.54
11/9/2018 16:00:00,140.9
11/12/2018 16:00:00,135.54
11/13/2018 16:00:00,138.78
11/14/2018 16:00:00,142.76
11/15/2018 16:00:00,150.09
11/16/2018 16:00:00,151.02
11/19/2018 16:00:00,133.75
11/20/2018 16:00:00,134.35
11/21/2018 16:00:00,132.61
11/23/2018 13:00:00,134.81
11/26/2018 16:00:00,144.44
11/27/2018 16:00:00,144.47
11/28/2018 16:00:00,149.96
11/29/2018 16:00:00,149.04
11/30/2018 16:00:00,152.66
12/3/2018 16:00:00,156.39
12/4/2018 16:00:00,150.2
12/6/2018 16:00:00,156.9
12/7/2018 16:00:00,146.88
12/10/2018 16:00:00,151.5
12/11/2018 16:00:00,154.67
12/12/2018 16:00:00,160.09
12/13/2018 16:00:00,161.06
12/14/2018 16:00:00,140.17
12/17/2018 16:00:00,129.66
12/18/2018 16:00:00,134.39
12/19/2018 16:00:00,133.19
12/20/2018 16:00:00,127.71
12/21/2018 16:00:00,122.41
12/24/2018 13:00:00,119.1
12/26/2018 16:00:00,130.21
12/27/2018 16:00:00,132.4
12/28/2018 16:00:00,133.46
12/31/2018 16:00:00,138.45
1/2/2019 16:00:00,137.6
1/3/2019 16:00:00,129.79
1/4/2019 16:00:00,138.06
1/7/2019 16:00:00,144.39
1/8/2019 16:00:00,145.44
1/9/2019 16:00:00,148.62
1/10/2019 16:00:00,148.27
1/11/2019 16:00:00,149.43
1/14/2019 16:00:00,149.1
1/15/2019 16:00:00,154.3
1/16/2019 16:00:00,158.25
1/17/2019 16:00:00,157.69
1/18/2019 16:00:00,158.43
1/22/2019 16:00:00,156.28
1/23/2019 16:00:00,156.6
1/24/2019 16:00:00,158.41
1/25/2019 16:00:00,162.82
1/28/2019 16:00:00,159.44
1/29/2019 16:00:00,157.11
1/30/2019 16:00:00,162.43
1/31/2019 16:00:00,168.47
2/1/2019 16:00:00,170.59
2/4/2019 16:00:00,173.55
2/5/2019 16:00:00,173.57
2/6/2019 16:00:00,173.6
2/7/2019 16:00:00,171.8
2/8/2019 16:00:00,175.95
2/11/2019 16:00:00,173.17
2/12/2019 16:00:00,175.55
2/13/2019 16:00:00,172.02
2/14/2019 16:00:00,176.52
2/15/2019 16:00:00,178.19
2/19/2019 16:00:00,181.3
2/20/2019 16:00:00,179.21
2/21/2019 16:00:00,178.47
2/22/2019 16:00:00,183.63
2/25/2019 16:00:00,187.5
2/26/2019 16:00:00,185.03
2/27/2019 16:00:00,189.2
2/28/2019 16:00:00,189.15
3/1/2019 16:00:00,191.52
3/4/2019 16:00:00,186.47
3/5/2019 16:00:00,187.5
3/6/2019 16:00:00,187.37
3/7/2019 16:00:00,186.94
3/8/2019 16:00:00,189.76
3/11/2019 16:00:00,200.39
3/12/2019 16:00:00,202.47
3/13/2019 16:00:00,205.51
3/14/2019 16:00:00,208.23
3/15/2019 16:00:00,205.98
3/18/2019 16:00:00,205.77
3/19/2019 16:00:00,202.09
3/20/2019 16:00:00,201.34
3/21/2019 16:00:00,205
3/22/2019 16:00:00,198.75
3/25/2019 16:00:00,201.45
3/26/2019 16:00:00,204.37
3/27/2019 16:00:00,200.08
3/28/2019 16:00:00,203.45
3/29/2019 16:00:00,206.62
4/1/2019 16:00:00,206.04
4/2/2019 16:00:00,201.46
4/3/2019 16:00:00,205.12
4/4/2019 16:00:00,194.75
4/5/2019 16:00:00,196.65
4/8/2019 16:00:00,200.24
4/9/2019 16:00:00,203.96
4/10/2019 16:00:00,206.5
4/11/2019 16:00:00,210.99
4/12/2019 16:00:00,214.83
4/15/2019 16:00:00,218.03
4/16/2019 16:00:00,215.4
4/17/2019 16:00:00,217.05
4/18/2019 16:00:00,220.72
4/22/2019 16:00:00,224.29
4/23/2019 16:00:00,223.44
4/24/2019 16:00:00,219.81
4/25/2019 16:00:00,218.97
4/26/2019 16:00:00,222.28
4/29/2019 16:00:00,225.79
4/30/2019 16:00:00,243.53
5/1/2019 16:00:00,245.16
5/2/2019 16:00:00,255.54
5/3/2019 16:00:00,264.03
5/6/2019 16:00:00,265.52
5/7/2019 16:00:00,258.69
5/8/2019 16:00:00,261.51
5/9/2019 16:00:00,260.62
5/10/2019 16:00:00,258.83
5/13/2019 16:00:00,250.79
5/14/2019 16:00:00,253.15
5/15/2019 16:00:00,264.16
5/16/2019 16:00:00,278.01
5/17/2019 16:00:00,273.5
5/20/2019 16:00:00,267.19
5/21/2019 16:00:00,272.81
5/22/2019 16:00:00,279
5/23/2019 16:00:00,271.62
5/24/2019 16:00:00,275.85
5/28/2019 16:00:00,282.43
5/29/2019 16:00:00,272.68
5/30/2019 16:00:00,277.05
5/31/2019 16:00:00,274.9
6/3/2019 16:00:00,265
6/4/2019 16:00:00,274
6/5/2019 16:00:00,292.52
6/6/2019 16:00:00,297.06
6/7/2019 16:00:00,305.05
6/10/2019 16:00:00,306.73
6/11/2019 16:00:00,306.71
6/12/2019 16:00:00,310.14
6/13/2019 16:00:00,306.99
6/14/2019 16:00:00,305.11
6/17/2019 16:00:00,305.85
6/18/2019 16:00:00,304.21
6/19/2019 16:00:00,327.02
6/20/2019 16:00:00,328.01
6/21/2019 16:00:00,326.85
6/24/2019 16:00:00,311.83
6/25/2019 16:00:00,284.04
6/26/2019 16:00:00,289.03
6/27/2019 16:00:00,300.96
6/28/2019 16:00:00,300.15
7/1/2019 16:00:00,304.68
7/2/2019 16:00:00,311.96
7/3/2019 13:00:00,313.33
7/5/2019 16:00:00,313.72
7/8/2019 16:00:00,321
7/9/2019 16:00:00,321.98
7/10/2019 16:00:00,319.01
7/11/2019 16:00:00,315
7/12/2019 16:00:00,310.02
7/15/2019 16:00:00,324.02
7/16/2019 16:00:00,317.39
7/17/2019 16:00:00,325.32
7/18/2019 16:00:00,331.15
7/19/2019 16:00:00,330
7/22/2019 16:00:00,335.24
7/23/2019 16:00:00,330.22
7/24/2019 16:00:00,329.57
7/25/2019 16:00:00,333.34
7/26/2019 16:00:00,336.54
7/29/2019 16:00:00,319.71
7/30/2019 16:00:00,314.3
7/31/2019 16:00:00,317.88
8/1/2019 16:00:00,341.39
8/2/2019 16:00:00,332.19
8/5/2019 16:00:00,321.39
8/6/2019 16:00:00,332.67
8/7/2019 16:00:00,341.31
8/8/2019 16:00:00,357.81
8/9/2019 16:00:00,369.95
8/12/2019 16:00:00,366.73
8/13/2019 16:00:00,369.23
8/14/2019 16:00:00,352.8
8/15/2019 16:00:00,351.07
8/16/2019 16:00:00,358.74
8/19/2019 16:00:00,361.83
8/20/2019 16:00:00,374.97
8/21/2019 16:00:00,389.83
8/22/2019 16:00:00,388.54
8/23/2019 16:00:00,382.75
8/26/2019 16:00:00,395.96
8/27/2019 16:00:00,406.99
8/28/2019 16:00:00,394.8
8/29/2019 16:00:00,391.71
8/30/2019 16:00:00,385.39
9/3/2019 16:00:00,383.91
9/4/2019 16:00:00,386.49
9/5/2019 16:00:00,392.72
9/6/2019 16:00:00,380.42
9/9/2019 16:00:00,358.67
9/10/2019 16:00:00,337.24
9/11/2019 16:00:00,347.51
9/12/2019 16:00:00,356.63
9/13/2019 16:00:00,338.31
9/16/2019 16:00:00,337.93
9/17/2019 16:00:00,328.82
9/18/2019 16:00:00,325.85
9/19/2019 16:00:00,325
9/20/2019 16:00:00,318.82
9/23/2019 16:00:00,313.26
9/24/2019 16:00:00,295.47
9/25/2019 16:00:00,314.6
9/26/2019 16:00:00,313.14
9/27/2019 16:00:00,305.69
9/30/2019 16:00:00,311.66
10/1/2019 16:00:00,313.22
10/2/2019 16:00:00,310.36
10/3/2019 16:00:00,325.57
10/4/2019 16:00:00,327.2
10/7/2019 16:00:00,326.32
10/8/2019 16:00:00,311.05
10/9/2019 16:00:00,313.85
10/10/2019 16:00:00,324.47
10/11/2019 16:00:00,329.26
10/14/2019 16:00:00,344.3
10/15/2019 16:00:00,346.08
10/16/2019 16:00:00,323.64
10/17/2019 16:00:00,331.34
10/18/2019 16:00:00,314.34
10/21/2019 16:00:00,319.73
10/22/2019 16:00:00,299.69
10/23/2019 16:00:00,297.14
10/24/2019 16:00:00,323.34
10/25/2019 16:00:00,317.45
10/28/2019 16:00:00,324.93
10/29/2019 16:00:00,312.52
10/30/2019 16:00:00,319.12
10/31/2019 16:00:00,313.57
11/1/2019 16:00:00,316.76
11/4/2019 16:00:00,307.91
11/5/2019 16:00:00,295.5
11/6/2019 16:00:00,295.02
11/7/2019 16:00:00,295.02
11/8/2019 16:00:00,297.64
11/11/2019 16:00:00,303.32
11/12/2019 16:00:00,305.56
11/13/2019 16:00:00,314.31
11/14/2019 16:00:00,312.45
11/15/2019 16:00:00,312.38
11/18/2019 16:00:00,322.98
11/19/2019 16:00:00,316.28
11/20/2019 16:00:00,317.05
11/21/2019 16:00:00,316.07
11/22/2019 16:00:00,314.52
11/25/2019 16:00:00,317.07
11/26/2019 16:00:00,336.19
11/27/2019 16:00:00,341
11/29/2019 13:00:00,336.75
12/2/2019 16:00:00,330.84
12/3/2019 16:00:00,350.66
12/4/2019 16:00:00,372
12/5/2019 16:00:00,363.59
12/6/2019 16:00:00,364.6
12/9/2019 16:00:00,369.79
12/10/2019 16:00:00,368
12/11/2019 16:00:00,373.08
12/12/2019 16:00:00,372.05
12/13/2019 16:00:00,385.57
12/16/2019 16:00:00,393.63
12/17/2019 16:00:00,387.95
12/18/2019 16:00:00,396.94
12/19/2019 16:00:00,393.06
12/20/2019 16:00:00,390.07
12/23/2019 16:00:00,389.13
12/24/2019 13:00:00,399.39
12/26/2019 16:00:00,408.75
12/27/2019 16:00:00,408
12/30/2019 16:00:00,396.36
12/31/2019 16:00:00,397.58
1/2/2020 16:00:00,407.81
1/3/2020 16:00:00,404.29
1/6/2020 16:00:00,413.33
1/7/2020 16:00:00,414.5
1/8/2020 16:00:00,418.1
1/9/2020 16:00:00,430.2
1/10/2020 16:00:00,429.17
1/13/2020 16:00:00,440.25
1/14/2020 16:00:00,441.22
1/15/2020 16:00:00,448.51
1/16/2020 16:00:00,451.3
